date,feature_index,NO2
2020-12-03 00:00:00+00:00,0,2.4007526008063e-05
2020-11-29 00:00:00+00:00,0,2.4965661737041955e-05
2020-11-28 00:00:00+00:00,0,2.5923797466020915e-05
2020-12-20 00:00:00+00:00,0,1.914544210042853e-05
2020-12-26 00:00:00+00:00,0,2.1528105454156805e-05
2020-12-24 00:00:00+00:00,0,2.391076880788508e-05
2020-12-22 00:00:00+00:00,0,1.6348277085853624e-05
2020-12-25 00:00:00+00:00,0,1.898852053727751e-05
2020-12-23 00:00:00+00:00,0,2.1628763988701397e-05
2020-12-21 00:00:00+00:00,0,1.7815730340468388e-05
2020-12-27 00:00:00+00:00,0,2.0800369687397808e-05
2021-01-08 00:00:00+00:00,0,2.0798860835687567e-05
2021-01-12 00:00:00+00:00,0,2.0797351983977325e-05
2021-01-09 00:00:00+00:00,0,2.0795843132267084e-05
2021-01-10 00:00:00+00:00,0,2.1301405426625436e-05
2021-01-07 00:00:00+00:00,0,2.180696772098379e-05
2021-01-11 00:00:00+00:00,0,2.231253001534214e-05
2021-01-06 00:00:00+00:00,0,2.2818092309700493e-05
2021-01-05 00:00:00+00:00,0,2.0793078294642246e-05
2021-02-13 00:00:00+00:00,0,1.8768064279584e-05
2021-02-11 00:00:00+00:00,0,1.8232091187413022e-05
2021-02-08 00:00:00+00:00,0,1.7696118095242046e-05
2021-02-06 00:00:00+00:00,0,1.716014500307107e-05
2021-02-12 00:00:00+00:00,0,1.6624171910900092e-05
2021-02-07 00:00:00+00:00,0,2.0335771365132654e-05
2021-02-09 00:00:00+00:00,0,2.4047370819365217e-05
2021-02-10 00:00:00+00:00,0,2.2288025121497412e-05
2021-03-30 00:00:00+00:00,0,2.0528679423629605e-05
2021-04-01 00:00:00+00:00,0,1.87693337257618e-05
2021-03-27 00:00:00+00:00,0,1.7009988027893996e-05
2021-03-31 00:00:00+00:00,0,2.0947772213730783e-05
2021-03-28 00:00:00+00:00,0,2.378077063743452e-05
2021-03-29 00:00:00+00:00,0,2.0459939020968572e-05
2021-03-26 00:00:00+00:00,0,1.9757577319978736e-05
2021-04-02 00:00:00+00:00,0,2.5037093413023587e-05
2020-09-12 00:00:00+00:00,0,3.031660950606844e-05
2020-09-08 00:00:00+00:00,0,3.284044964857458e-05
2020-09-14 00:00:00+00:00,0,3.907270204055951e-05
2020-09-13 00:00:00+00:00,0,3.1904190715674e-05
2020-09-07 00:00:00+00:00,0,2.879262950348978e-05
2020-09-10 00:00:00+00:00,0,2.5681068291305564e-05
2020-09-11 00:00:00+00:00,0,2.6549150607024782e-05
2020-09-09 00:00:00+00:00,0,2.937654941585303e-05
2020-09-27 00:00:00+00:00,0,2.39298934419904e-05
2020-09-30 00:00:00+00:00,0,3.8706730265403166e-05
2020-09-23 00:00:00+00:00,0,3.521307962728315e-05
2020-09-24 00:00:00+00:00,0,3.1719428989163134e-05
2020-09-25 00:00:00+00:00,0,2.605553466613249e-05
2020-09-26 00:00:00+00:00,0,4.5675149825304594e-05
2020-09-28 00:00:00+00:00,0,4.709220957010984e-05
2020-09-29 00:00:00+00:00,0,2.452890157655929e-05
2021-02-01 00:00:00+00:00,0,1.3337829462519345e-05
2021-01-29 00:00:00+00:00,0,1.4894996699392021e-05
2021-02-03 00:00:00+00:00,0,1.6452163936264697e-05
2021-02-05 00:00:00+00:00,0,1.8009331173137375e-05
2021-01-30 00:00:00+00:00,0,1.956649841001005e-05
2021-01-31 00:00:00+00:00,0,2.1123665646882728e-05
2021-02-04 00:00:00+00:00,0,2.7049756176388153e-05
2021-02-02 00:00:00+00:00,0,3.297584670589358e-05
2020-06-30 00:00:00+00:00,0,3.8901937235399e-05
2020-06-27 00:00:00+00:00,0,2.7378480353945637e-05
2020-07-01 00:00:00+00:00,0,3.0040417836322115e-05
2020-06-28 00:00:00+00:00,0,3.2469764998192353e-05
2020-07-02 00:00:00+00:00,0,1.3574691365647595e-05
2020-07-03 00:00:00+00:00,0,2.512442006263882e-05
2020-06-29 00:00:00+00:00,0,2.3019890780536415e-05
2020-07-04 00:00:00+00:00,0,2.1433022084238477e-05
2021-02-24 00:00:00+00:00,0,1.9619659345456362e-05
2021-02-26 00:00:00+00:00,0,1.7806296606674248e-05
2021-02-22 00:00:00+00:00,0,1.7210322539540357e-05
2021-02-25 00:00:00+00:00,0,1.5258971049863452e-05
2021-02-27 00:00:00+00:00,0,1.3307619560186544e-05
2021-02-23 00:00:00+00:00,0,1.4472131264634905e-05
2021-02-28 00:00:00+00:00,0,1.5636642969083267e-05
2021-03-01 00:00:00+00:00,0,1.680115467353163e-05
2021-04-04 00:00:00+00:00,0,1.796566637797999e-05
2021-04-07 00:00:00+00:00,0,1.766792842469537e-05
2021-04-10 00:00:00+00:00,0,1.737019047141075e-05
2021-04-08 00:00:00+00:00,0,1.4011316125106532e-05
2021-04-05 00:00:00+00:00,0,2.762248186627403e-05
2021-04-06 00:00:00+00:00,0,4.970020199834835e-06
2021-04-09 00:00:00+00:00,0,2.238818827512053e-05
2021-04-03 00:00:00+00:00,0,2.7872183515379827e-05
2020-10-01 00:00:00+00:00,0,3.335617875563912e-05
2020-10-03 00:00:00+00:00,0,2.971783154256021e-05
2020-10-02 00:00:00+00:00,0,3.33734210471448e-05
2020-10-07 00:00:00+00:00,0,2.372257768001873e-05
2020-10-04 00:00:00+00:00,0,1.948420761740029e-05
2020-10-05 00:00:00+00:00,0,2.071595486086153e-05
2020-10-08 00:00:00+00:00,0,2.775549516324342e-05
2020-10-06 00:00:00+00:00,0,2.2021829964715936e-05
2020-12-07 00:00:00+00:00,0,1.9707740126183058e-05
2020-12-06 00:00:00+00:00,0,1.7393650287650182e-05
2020-12-11 00:00:00+00:00,0,1.5079560449117303e-05
2020-12-10 00:00:00+00:00,0,1.2765470610584426e-05
2020-12-04 00:00:00+00:00,0,1.045138077205155e-05
2020-12-08 00:00:00+00:00,0,8.13729093351867e-06
